TUCASEID,TR1INTST,TR2INTST,TRFNLOUT,TRINCEN2,TUAVGDUR,TUA_ID,TUCPSDP,TUC_ID,TUDQUAL2,TUINCENT,TUINTDQUAL,TUINTID,TUINTRODATE,TUINTROPANMONTH,TUINTROPANYEAR,TULNGSKL,TUTOTACTNO,TUV_ID
20170101170002,1,1,001.001,0,75.8,-1,1,CE42,-1,1,2,QQ87,30,01,2017,0,19,CY42
20170101170012,1,1,001.001,0,51.4,KP94,1,CE42,-1,1,2,CV97,29,01,2017,0,28,CN75
20170101170027,1,1,001.001,0,65.5,-1,2,CY42,-1,1,2,QQ94,26,01,2017,0,22,CN74
20170101170030,1,1,001.001,0,75.8,KP94,1,CY42,-1,1,2,QQ71,24,01,2017,0,19,CU96
20170101170033,1,1,001.001,0,75.8,-1,1,CN80,-1,1,2,QQ80,29,01,2017,0,19,CU96
20170101170074,4,7,195.001,0,-1,-1,2,-1,-1,1,-1,QQ85,31,01,2017,0,-1,-1
20170101170079,1,1,001.001,0,110.8,KP94,1,CY42,-1,1,2,QQ87,29,01,2017,0,13,CN75
20170101170081,4,7,195.001,0,-1,-1,1,-1,-1,1,-1,LL95,28,01,2017,0,-1,-1
20170101170090,1,1,001.001,0,120,KP94,2,CN75,-1,1,2,WW97,31,01,2017,0,12,CN94
20170101170149,1,1,001.001,0,75.8,KP94,1,CY42,-1,1,2,QQ71,25,01,2017,0,19,CU96
20170101170520,1,1,001.001,0,40,-1,2,CY42,-1,0,2,WW97,30,01,2017,0,36,CU86
20170101170521,1,1,001.001,0,36,-1,1,CE42,-1,0,2,WW98,28,01,2017,0,40,CU86
20170101170522,1,1,001.001,0,60,-1,1,CU96,-1,0,2,II96,30,01,2017,0,24,CE42
20170101170539,1,1,001.001,0,42.4,-1,1,CU96,-1,0,2,CV97,29,01,2017,0,34,CY42
20170101170551,1,1,001.001,0,53.3,-1,1,CN80,-1,0,2,VV82,31,01,2017,0,27,CY42
20170101170552,1,1,001.001,0,62.6,KP94,1,CN94,-1,0,2,QQ71,31,01,2017,0,23,CY14
20170101170572,1,1,001.001,0,96,-1,1,CY42,-1,0,2,II98,25,01,2017,0,15,CN74
20170101170574,1,1,001.001,0,72,KP94,2,CU96,-1,0,2,QQ72,23,01,2017,0,20,CV85
20170101170578,1,1,001.001,0,120,-1,1,CU96,-1,0,2,CV97,30,01,2017,0,12,CY19
20170101170595,1,1,001.001,0,37.9,KP94,1,CU96,-1,0,2,WW97,30,01,2017,0,38,CY42
20170101170596,1,1,001.001,0,62.6,KP94,2,CN79,-1,0,-1,VV89,23,01,2017,1,23,CV85
20170101170598,1,1,001.001,0,90,KP94,2,CY14,-1,0,2,QQ94,23,01,2017,0,16,CN75
20170101170612,1,1,001.001,0,84.7,CU60,1,CY19,-1,0,2,CV97,01,02,2017,0,17,CV85
20170101170615,1,1,001.001,0,288,-1,1,CY19,-1,0,2,QQ82,24,01,2017,0,5,CE42
20170101170639,1,1,001.001,0,90,-1,1,CV85,-1,0,2,QQ82,30,01,2017,0,16,CY14
20170101170644,2,3,230.001,0,360,-1,1,CY19,-1,0,2,WW97,24,01,2017,0,4,CU86
20170101170651,1,1,001.001,0,90,-1,1,CY19,-1,0,2,QQ71,25,01,2017,0,16,CU86
20170101170668,1,1,001.001,0,57.6,-1,1,CY19,-1,0,2,II96,23,01,2017,0,25,CY14
20170101170687,1,1,001.001,0,49.7,CU60,1,CN74,-1,0,2,WW97,23,01,2017,0,29,CU86
20170101170688,1,1,001.001,0,130.9,-1,2,CV85,-1,0,2,QQ83,23,01,2017,0,11,CE42
20170101170710,1,1,001.001,0,205.7,-1,2,CY14,-1,0,2,QQ75,29,01,2017,0,7,CY19
20170101170714,1,1,001.001,0,51.4,-1,2,CU86,-1,0,2,QQ86,23,01,2017,0,28,CN75
20170101170726,1,1,001.001,0,80,CU60,1,CE42,-1,0,2,CR05,29,01,2017,0,18,CY19
20170101170757,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,CV97,29,01,2017,0,-1,-1
20170101170764,3,6,020.015,0,-1,-1,2,-1,-1,0,-1,II96,23,01,2017,0,-1,-1
20170101170789,1,1,001.001,0,130.9,CU60,1,CN75,-1,0,2,WW98,23,01,2017,0,11,CE42
20170101170793,1,1,001.001,0,80,-1,1,CY14,-1,0,2,QQ83,23,01,2017,0,18,CU86
20170101170795,1,1,001.001,0,55.4,-1,1,CE42,-1,0,2,II96,29,01,2017,0,26,CU86
20170101170799,1,1,001.001,0,205.7,-1,2,CU86,-1,0,2,LL97,26,01,2017,0,7,CV85
20170101170801,1,1,001.001,0,57.6,CU60,1,CU86,-1,0,2,QQ82,26,01,2017,0,25,CY19
20170101170805,1,1,001.001,0,120,CU60,1,CV85,-1,0,2,II96,30,01,2017,0,12,CN79
20170101170806,1,1,001.001,0,96,CU60,2,CV85,-1,0,2,QQ71,28,01,2017,0,15,CU86
20170101170819,1,1,001.001,0,55.4,-1,1,CN79,-1,0,2,QQ94,27,01,2017,0,26,CE42
20170101170830,1,1,001.001,0,57.6,CU60,1,CN79,-1,0,2,QQ79,24,01,2017,0,25,CE42
20170101170833,1,1,001.001,0,110.8,CU60,1,CN94,-1,0,2,QQ87,24,01,2017,0,13,CY19
20170101170834,1,1,001.001,0,84.7,CU60,1,CY19,-1,0,2,QQ71,28,01,2017,0,17,CV85
20170101170836,1,1,001.001,0,110.8,CU60,1,CE42,-1,0,2,ZS92,25,01,2017,0,13,CV85
20170101170842,1,1,001.001,0,102.9,-1,2,CU86,-1,0,2,WW99,28,01,2017,0,14,CY19
20170101170843,2,3,231.001,0,90,-1,2,CV85,-1,0,2,WW97,23,01,2017,0,16,CY19
20170101170848,1,1,001.001,0,46.5,CU60,1,CY19,-1,0,2,WW97,23,01,2017,0,31,CV85
20170101170855,1,1,001.001,0,90,-1,1,CE42,-1,0,2,QQ72,23,01,2017,0,16,CV85
20170101170866,1,1,001.001,0,51.4,-1,1,CE42,-1,0,2,ZI99,24,01,2017,0,28,CV85
20170101170877,1,1,001.001,0,29.4,CU60,2,CE42,-1,0,2,II92,28,01,2017,0,49,CN87
20170101170887,1,1,001.001,0,80,-1,2,CU86,-1,0,2,VV82,26,01,2017,0,18,CY19
20170101170897,2,3,230.001,0,360,-1,1,CU86,-1,0,2,WW97,25,01,2017,0,4,CN75
20170101170902,1,1,001.001,0,60,CU60,1,CU86,-1,0,2,II96,29,01,2017,0,24,CE42
20170101170916,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,II98,31,01,2017,0,-1,-1
20170101170920,1,1,001.001,0,36.9,-1,1,CU86,-1,0,2,WW98,29,01,2017,0,39,CN75
20170101170921,1,1,001.001,0,96,-1,1,CU86,-1,0,2,WW98,26,01,2017,0,15,CE42
20170101170924,1,1,001.001,0,205.7,-1,1,CU86,-1,0,2,QQ86,30,01,2017,0,7,CE42
20170101170928,1,1,001.001,0,180,-1,1,CU86,-1,0,2,WW97,31,01,2017,0,8,CN79
20170101170933,1,1,001.001,0,72,CU60,1,CU86,-1,0,2,QQ73,29,01,2017,0,20,CN79
20170101170951,1,1,001.001,0,120,-1,1,CU86,-1,0,2,QQ87,01,02,2017,0,12,CE42
20170101170952,1,1,001.001,0,84.7,CU60,2,CU86,-1,0,2,II92,23,01,2017,0,17,CN79
20170101170966,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,KP77,23,01,2017,0,-1,-1
20170101170970,1,1,001.001,0,43.6,-1,1,CN79,-1,0,2,WW97,24,01,2017,0,33,CU86
20170101170977,1,1,001.001,0,90,-1,1,CE42,-1,0,2,QQ75,23,01,2017,0,16,CN79
20170101170980,1,1,001.001,0,45,CU60,1,CE42,-1,0,2,QQ82,31,01,2017,0,32,CU86
20170101170982,1,1,001.001,0,57.6,CU60,1,CN75,-1,0,2,QQ82,29,01,2017,0,25,CU86
20170101170984,1,1,001.001,0,72,-1,1,CE42,-1,0,2,QQ72,23,01,2017,0,20,CU86
20170101170985,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,QQ82,31,01,2017,0,-1,-1
20170101170989,1,1,001.001,0,65.5,-1,1,CU86,-1,0,2,WW97,29,01,2017,0,22,CN74
20170101171004,1,1,001.001,0,80,CU60,2,CE42,-1,0,2,QQ75,23,01,2017,0,18,CN75
20170101171021,1,1,001.001,0,72,CU60,2,CU86,-1,0,2,LL97,24,01,2017,0,20,CE42
20170101171026,2,3,230.001,0,360,-1,2,-1,3,0,1,CV97,29,01,2017,0,4,-1
20170101171037,1,1,001.001,0,65.5,-1,1,CU86,-1,0,2,QQ71,24,01,2017,0,22,CN86
20170101171049,1,1,001.001,0,68.6,-1,1,CU86,-1,0,2,II98,28,01,2017,0,21,CN75
20170101171053,1,1,001.001,0,57.6,CU60,1,CU86,-1,0,2,QQ72,25,01,2017,0,25,CN74
20170101171075,1,1,001.001,0,144,-1,1,CN79,-1,0,2,ZI99,24,01,2017,0,10,CN86
20170101171085,1,1,001.001,0,46.5,-1,1,CU86,-1,0,2,VV85,23,01,2017,0,31,CN86
20170101171089,1,1,001.001,0,102.9,CU60,1,CU86,-1,0,2,QQ94,29,01,2017,0,14,CU84
20170101171093,1,1,001.001,0,45,CU60,2,CN74,-1,0,2,ZN94,28,01,2017,1,32,CU84
20170101171101,1,1,001.001,0,75.8,-1,1,CN75,-1,0,2,WW97,30,01,2017,0,19,CN86
20170101171125,1,1,001.001,0,120,-1,1,CN86,-1,0,2,QQ94,29,01,2017,0,12,CN75
20170101171131,3,6,020.005,0,-1,-1,1,-1,-1,0,-1,QQ75,01,02,2017,0,-1,-1
20170101171141,2,3,231.001,0,75.8,-1,1,CN75,-1,0,2,QQ94,27,01,2017,0,19,CN86
20170101171149,1,1,001.001,0,49.7,CU60,2,CN75,-1,0,2,WW97,25,01,2017,0,29,CY42
20170101171150,1,1,001.001,0,32,CU60,1,CU86,-1,0,2,QQ85,29,01,2017,0,45,CY19
20170101171151,1,1,001.001,0,57.6,CU60,1,CN86,-1,0,2,CR05,29,01,2017,0,25,CY19
20170101171160,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,ZI99,23,01,2017,0,-1,-1
20170101171174,1,1,001.001,0,75.8,-1,2,CN86,-1,0,2,QQ87,30,01,2017,0,19,CY19
20170101171196,1,1,001.001,0,96,-1,1,CN86,-1,0,2,CV97,27,01,2017,0,15,CY19
20170101171199,1,1,001.001,0,55.4,CU60,1,CN86,-1,0,2,QQ71,31,01,2017,0,26,CY19
20170101171212,1,1,001.001,0,55.4,-1,1,CY19,-1,0,2,II96,29,01,2017,0,26,CN86
20170101171213,1,1,001.001,0,72,-1,1,CY19,-1,0,2,II92,23,01,2017,0,20,CN79
20170101171221,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,QQ94,29,01,2017,0,-1,-1
20170101171233,1,1,001.001,0,160,-1,1,CY19,-1,0,2,ZS92,27,01,2017,0,9,CN79
20170101171234,1,1,001.001,0,160,-1,1,CY19,-1,0,2,VV64,25,01,2017,0,9,CN79
20170101171243,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,KP77,29,01,2017,0,-1,-1
20170101171261,1,1,001.001,0,96,-1,1,CY19,-1,0,2,QQ82,30,01,2017,0,15,CN79
20170101171280,1,1,001.001,0,60,CU60,1,CY19,-1,0,2,VV82,30,01,2017,0,24,CU84
20170101171296,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,KP77,28,01,2017,0,-1,-1
20170101171305,1,1,001.001,0,102.9,CU60,1,CY19,-1,0,2,QQ87,25,01,2017,0,14,CN79
20170101171322,1,1,001.001,0,62.6,CU60,1,CE42,-1,0,2,ZS92,30,01,2017,0,23,CU86
20170101171336,1,1,001.001,0,55.4,-1,1,CY19,-1,0,2,QQ75,23,01,2017,0,26,CN79
20170101171338,1,1,001.001,0,80,CU60,2,CN79,-1,0,2,QQ72,23,01,2017,0,18,CY19
20170101171341,1,1,001.001,0,80,-1,2,CY19,-1,0,-1,WW98,27,01,2017,0,18,CU86
20170101171343,1,1,001.001,0,110.8,-1,1,CY19,-1,0,2,VV85,23,01,2017,0,13,CE42
20170101171360,1,1,001.001,0,130.9,CU60,2,CU86,-1,0,2,QQ73,23,01,2017,0,11,CU84
20170101171368,3,6,020.005,0,-1,-1,2,-1,-1,0,-1,QQ75,30,01,2017,0,-1,-1
20170101171391,1,1,001.001,0,96,-1,2,CE42,-1,0,2,II98,25,01,2017,0,15,CN79
20170101171401,1,1,001.001,0,38.9,CU60,2,CN79,-1,0,2,II96,23,01,2017,0,37,CU84
20170101171429,1,1,001.001,0,41.1,CU60,1,CY19,-1,0,2,ZI99,23,01,2017,0,35,CY11
20170101171443,1,1,001.001,0,180,-1,2,CE42,-1,0,2,CV97,23,01,2017,0,8,CU86
20170101171458,1,1,001.001,0,72,CU60,1,CE42,-1,0,2,WW98,29,01,2017,0,20,CN79
20170101171468,1,1,001.001,0,130.9,-1,1,CU86,-1,0,2,WW96,26,01,2017,0,11,CY19
20170101171491,1,1,001.001,0,90,CU60,1,CU86,-1,0,2,WW97,29,01,2017,0,16,CY10
20170101171500,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,II98,27,01,2017,0,-1,-1
20170101171512,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,KP77,05,02,2017,0,-1,-1
20170101171513,1,1,001.001,0,57.6,CU60,1,CY19,-1,0,2,ZN94,25,01,2017,0,25,CY11
20170101171534,1,1,001.001,0,144,-1,1,CY11,-1,0,2,QQ94,29,01,2017,0,10,CU84
20170101171558,1,1,001.001,0,130.9,CU60,2,CY19,-1,0,2,ZS92,29,01,2017,0,11,CN78
20170101171563,1,1,001.001,0,205.7,-1,2,CY19,-1,0,2,II98,26,01,2017,0,7,CY11
20170101171571,1,1,001.001,0,65.5,CU60,2,CY19,-1,0,2,QQ86,26,01,2017,0,22,CN78
20170101171573,1,1,001.001,0,75.8,-1,1,CY11,-1,0,2,QQ79,24,01,2017,0,19,CY19
20170101171579,1,1,001.001,0,38.9,CU60,1,CY19,-1,0,2,ZS92,31,01,2017,0,37,CY11
20170101171589,1,1,001.001,0,29.4,CU60,2,CY19,-1,0,2,QQ73,29,01,2017,0,49,CN88
20170101171609,1,1,001.001,0,65.5,-1,2,CE42,-1,0,2,QQ82,26,01,2017,0,22,CY11
20170101171621,1,1,001.001,0,40,CU60,2,CE42,-1,0,2,II96,01,02,2017,0,36,CN86
20170101171629,1,1,001.001,0,90,-1,1,CY11,-1,0,2,QQ87,30,01,2017,0,16,CN78
20170101171648,1,1,001.001,0,80,CU60,2,CN76,-1,0,2,CM58,29,01,2017,0,18,CN78
20170101171652,1,1,001.001,0,144,-1,2,CY11,-1,0,2,WW97,24,01,2017,0,10,CN78
20170101171654,1,1,001.001,0,72,CU60,1,CY11,-1,0,2,WW98,23,01,2017,0,20,CN76
20170101171680,1,1,001.001,0,68.6,-1,1,CY11,-1,0,2,QQ73,30,01,2017,0,21,CY15
20170101171681,1,1,001.001,0,120,CU60,1,CY11,-1,0,2,ZN94,23,01,2017,1,12,CN78
20170101171686,1,1,001.001,0,60,-1,1,CY11,-1,0,2,ZN94,25,01,2017,1,24,CN88
20170101171687,1,1,001.001,0,90,CU60,1,CY15,-1,0,2,CV97,26,01,2017,0,16,CN78
20170101171713,1,1,001.001,0,49.7,CU60,1,CY11,-1,0,2,QQ72,25,01,2017,0,29,CN94
20170101171716,1,1,001.001,0,80,-1,1,CY11,-1,0,2,CV97,23,01,2017,0,18,CN87
20170101171728,1,1,001.001,0,180,-1,1,CY11,-1,0,2,II98,01,02,2017,0,8,CY15
20170101171729,1,1,001.001,0,80,-1,1,CY11,-1,0,2,ZS92,31,01,2017,0,18,CY15
20170101171741,1,1,001.001,0,55.4,CU60,1,CY11,-1,0,2,QQ76,30,01,2017,0,26,CN87
20170101171756,1,1,001.001,0,62.6,-1,2,CY11,-1,0,2,ZI99,29,01,2017,0,23,CN88
20170101171757,1,1,001.001,0,53.3,CU60,1,CY11,-1,0,2,QQ82,24,01,2017,1,27,CY15
20170101171774,1,1,001.001,0,46.5,CU60,1,CN87,-1,0,2,WW96,31,01,2017,0,31,CU56
20170101171786,1,1,001.001,0,62.6,CU60,1,CY11,-1,0,2,VV85,30,01,2017,0,23,CN88
20170101171808,1,1,001.001,0,90,CU60,1,CN94,-1,0,2,WW98,26,01,2017,0,16,CN85
20170101171812,1,1,001.001,0,40,CU60,1,CN76,-1,0,2,CV97,30,01,2017,0,36,CY19
20170101171822,1,1,001.001,0,72,-1,2,CN94,-1,0,2,VV82,26,01,2017,0,20,CY11
20170101171823,1,1,001.001,0,51.4,CU60,1,CN88,-1,0,2,II91,23,01,2017,0,28,CU84
20170101171839,1,1,001.001,0,32,CU60,2,CY11,-1,0,2,LL95,29,01,2017,0,45,CN87
20170101171845,1,1,001.001,0,144,KP94,2,CN87,-1,0,2,WW97,23,01,2017,0,10,CU56
20170101171853,1,1,001.001,0,72,KP94,2,CN94,-1,0,2,WW97,29,01,2017,0,20,CK83
20170101171857,1,1,001.001,0,205.7,KP94,1,CY19,-1,0,2,WW97,31,01,2017,0,7,CN85
20170101171859,1,1,001.001,0,65.5,KP94,2,CY11,-1,0,2,QQ71,31,01,2017,0,22,CN85
20170101171865,1,1,001.001,0,84.7,-1,1,CY19,-1,0,2,ZS92,23,01,2017,0,17,CY11
20170101171876,1,1,001.001,0,65.5,-1,2,CY19,-1,0,2,QQ80,30,01,2017,0,22,CY11
20170101171880,1,1,001.001,0,48,KP94,1,CY19,-1,0,2,QQ85,23,01,2017,0,30,CY11
20170101171883,1,1,001.001,0,65.5,CU60,1,CN94,-1,0,2,QQ94,29,01,2017,0,22,CK83
20170101171888,1,1,001.001,0,72,KP94,1,CK83,-1,0,2,II96,29,01,2017,0,20,CU56
20170101171892,1,1,001.001,0,96,-1,2,CY15,-1,0,2,CV97,25,01,2017,0,15,CU56
20170101171903,1,1,001.001,0,110.8,-1,1,CY11,-1,0,2,QQ73,29,01,2017,0,13,CY19
20170101171906,1,1,001.001,0,120,-1,1,CY19,-1,0,2,QQ83,29,01,2017,0,12,CY15
20170101171935,1,1,001.001,0,60,-1,1,CY19,-1,0,2,WW97,01,02,2017,0,24,CY11
20170101171946,1,1,001.001,0,75.8,CU60,2,CU56,-1,0,2,QQ71,30,01,2017,0,19,CN78
20170101172007,1,1,001.001,0,72,KP94,2,CY15,-1,0,2,QQ75,31,01,2017,0,20,CY11
20170101172009,1,1,001.001,0,51.4,CU60,2,CK83,-1,0,2,ZN94,30,01,2017,1,28,CN87
20170101172010,1,1,001.001,0,32,KP94,2,CN76,-1,0,2,CV97,01,02,2017,0,45,CM99
20170101172017,1,1,001.001,0,90,CU60,2,CY19,-1,0,2,II98,28,01,2017,1,16,CN87
20170101172019,1,1,001.001,0,75.8,KP94,1,CN78,-1,0,2,CV97,23,01,2017,0,19,CY15
20170101172023,1,1,001.001,0,36,CU60,2,CY19,-1,0,2,QQ87,30,01,2017,0,40,CY42
20170101172030,1,1,001.001,0,60,CU60,1,CY15,-1,0,2,WW97,26,01,2017,0,24,CU84
20170101172036,1,1,001.001,0,102.9,-1,2,CY15,-1,0,2,VV82,26,01,2017,0,14,CN87
20170101172037,1,1,001.001,0,80,-1,1,CY15,-1,0,2,II96,25,01,2017,0,18,CN78
20170101172045,1,1,001.001,0,130.9,-1,1,CY15,-1,0,2,II96,29,01,2017,0,11,CN87
20170101172049,1,1,001.001,0,80,KP94,2,CY15,-1,0,2,QQ86,30,01,2017,0,18,CN87
20170101172054,1,1,001.001,0,65.5,KP94,1,CN78,-1,0,2,QQ82,31,01,2017,0,22,CK83
20170101172081,1,1,001.001,0,41.1,CU60,1,CY15,-1,0,2,QQ85,23,01,2017,0,35,CK83
20170101172116,2,3,231.001,0,110.8,-1,1,CU56,4,0,1,CV97,25,01,2017,0,13,CY15
20170101172118,1,1,001.001,0,35.1,KP94,2,CU56,-1,0,2,QQ75,29,01,2017,0,41,CM99
20170101172125,1,1,001.001,0,120,KP94,2,CY15,-1,0,2,CV97,30,01,2017,0,12,CN87
20170101172133,1,1,001.001,0,130.9,KP94,1,CY15,-1,0,2,ZS92,30,01,2017,0,11,CM99
20170101172147,1,1,001.001,0,90,-1,1,CY15,-1,0,2,VV89,30,01,2017,1,16,CN87
20170101172172,1,1,001.001,0,110.8,-1,1,CM99,-1,0,2,QQ82,25,01,2017,0,13,CK83
20170101172175,1,1,001.001,0,40,KP94,1,CY15,-1,0,2,VV64,28,01,2017,0,36,CN87
20170101172191,1,1,001.001,0,120,-1,1,CM99,-1,0,2,CM58,30,01,2017,0,12,CN78
20170101172195,1,1,001.001,0,80,-1,1,CN76,-1,0,2,WW97,26,01,2017,0,18,CY15
20170101172205,1,1,001.001,0,96,-1,2,CN87,-1,0,2,QQ75,30,01,2017,0,15,CM99
20170101172209,1,1,001.001,0,120,CU60,2,CN78,-1,0,2,QQ79,01,02,2017,0,12,CU56
20170101172211,1,1,001.001,0,60,CU60,1,CN78,-1,0,2,ZI99,24,01,2017,0,24,CK83
20170101172222,1,1,001.001,0,90,-1,2,CN85,-1,0,2,VV89,23,01,2017,1,16,CN82
20170101172226,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,WW97,01,02,2017,0,-1,-1
20170101172250,1,1,001.001,0,110.8,-1,1,CN78,-1,0,2,QQ83,25,01,2017,0,13,CN82
20170101172256,1,1,001.001,0,90,-1,2,CN78,-1,0,2,QQ83,23,01,2017,0,16,CY15
20170101172258,1,1,001.001,0,80,-1,1,CN82,-1,0,2,WW97,25,01,2017,0,18,CK83
20170101172274,1,1,001.001,0,80,KP94,1,CN85,-1,0,2,ZS92,23,01,2017,0,18,CN82
20170101172281,1,1,001.001,0,75.8,-1,1,CN82,-1,0,2,WW96,26,01,2017,0,19,CK83
20170101172288,1,1,001.001,0,84.7,-1,1,CK83,-1,0,2,QQ72,31,01,2017,0,17,CM99
20170101172295,1,1,001.001,0,96,-1,2,CN85,-1,0,2,QQ82,23,01,2017,0,15,CK83
20170101172338,1,1,001.001,0,42.4,-1,2,CN85,-1,0,2,II96,30,01,2017,0,34,CY20
20170101172345,1,1,001.001,0,42.4,-1,1,CK83,-1,0,2,QQ73,24,01,2017,0,34,CU56
20170101172349,1,1,001.001,0,96,-1,1,CM99,-1,0,2,II98,27,01,2017,0,15,CK83
20170101172350,1,1,001.001,0,90,CU60,1,CM99,-1,0,2,QQ90,30,01,2017,0,16,CK83
20170101172358,1,1,001.001,0,36.9,KP94,1,CM99,-1,0,2,WW96,29,01,2017,0,39,CU56
20170101172359,1,1,001.001,0,84.7,-1,1,CM99,-1,0,2,QQ73,23,01,2017,0,17,CK83
20170101172397,1,1,001.001,0,80,CU60,1,CM99,-1,0,2,QQ75,23,01,2017,0,18,CN86
20170101172400,1,1,001.001,0,90,-1,1,CM99,-1,0,2,WW98,29,01,2017,0,16,CN86
20170101172402,1,1,001.001,0,110.8,-1,1,CN86,-1,0,2,VV82,31,01,2017,0,13,CU96
20170101172412,1,1,001.001,0,75.8,-1,2,CN79,-1,0,2,WW99,28,01,2017,0,19,CU96
20170101172422,1,1,001.001,0,57.6,KP94,1,CY42,-1,0,2,II92,23,01,2017,0,25,CN79
20170101172428,1,1,001.001,0,75.8,CU60,1,CN74,-1,0,2,QQ72,31,01,2017,0,19,CU96
20170101172429,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,QQ82,26,01,2017,0,-1,-1
20170101172431,1,1,001.001,0,65.5,KP94,1,CU96,-1,0,2,VV89,29,01,2017,1,22,CN74
20170101172433,2,3,231.001,0,205.7,-1,2,CU96,-1,0,2,QQ94,23,01,2017,0,7,CN86
20170101172442,2,3,230.001,0,360,-1,2,-1,-1,0,2,QQ82,31,01,2017,0,4,-1
20170101172452,1,1,001.001,0,130.9,CU60,2,CU96,-1,0,2,LL97,23,01,2017,0,11,CN86
20170101172487,1,1,001.001,0,65.5,-1,1,CU96,-1,0,2,QQ82,25,01,2017,0,22,CN79
20170101172496,1,1,001.001,0,65.5,-1,1,CU96,-1,0,2,QQ82,31,01,2017,0,22,CN74
20170101172535,1,1,001.001,0,45,KP94,2,CU96,-1,0,2,II96,01,02,2017,0,32,CN79
20170101172541,1,1,001.001,0,48,CU60,1,CN86,-1,0,2,QQ83,30,01,2017,0,30,CU96
20170110160096,2,4,188.001,0,-1,-1,1,-1,-1,1,-1,II98,14,11,2016,1,-1,-1
20170110160131,2,4,194.001,0,-1,-1,1,-1,-1,1,-1,QQ73,17,11,2016,0,-1,-1
20170110160145,2,4,188.001,0,-1,-1,1,-1,-1,1,-1,QQ75,14,11,2016,0,-1,-1
20170110160150,2,4,194.001,0,-1,-1,2,-1,-1,1,-1,VV82,20,11,2016,0,-1,-1
20170110160159,2,4,194.001,0,-1,-1,1,-1,-1,1,-1,II98,20,11,2016,0,-1,-1
20170110160160,2,3,181.001,0,-1,-1,2,-1,-1,1,-1,LL95,14,11,2016,0,-1,-1
20170110160169,2,4,188.001,0,-1,-1,2,-1,-1,1,-1,QQ79,16,11,2016,0,-1,-1
20170110160511,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV82,18,11,2016,0,-1,-1
20170110160513,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM99,15,11,2016,0,-1,-1
20170110160522,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ94,20,11,2016,0,-1,-1
20170110160564,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV89,14,11,2016,1,-1,-1
20170110160566,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ90,20,11,2016,0,-1,-1
20170110160580,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ87,19,11,2016,0,-1,-1
20170110160581,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ75,14,11,2016,0,-1,-1
20170110160584,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ82,17,11,2016,0,-1,-1
20170110160610,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV89,20,11,2016,1,-1,-1
20170110160621,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL95,16,11,2016,0,-1,-1
20170110160646,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ94,17,11,2016,0,-1,-1
20170110160657,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CR05,20,11,2016,0,-1,-1
20170110160663,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,II92,20,11,2016,0,-1,-1
20170110160666,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL95,14,11,2016,0,-1,-1
20170110160690,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ75,15,11,2016,0,-1,-1
20170110160708,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II91,20,11,2016,0,-1,-1
20170110160719,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV82,17,11,2016,0,-1,-1
20170110160730,2,4,194.001,1,-1,-1,1,-1,-1,0,-1,LL97,14,11,2016,0,-1,-1
20170110160733,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,ZI99,15,11,2016,0,-1,-1
20170110160766,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,VV85,20,11,2016,0,-1,-1
20170110160773,1,1,001.001,0,42.4,KP94,2,CN86,-1,0,2,CV97,15,11,2016,0,34,CE42
20170110160777,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,II91,20,11,2016,0,-1,-1
20170110160783,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM99,17,11,2016,0,-1,-1
20170110160791,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV89,20,11,2016,0,-1,-1
20170110160795,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,WW94,19,11,2016,0,-1,-1
